repeat,arm,catalogue_page,navigation_started_at,title,url,price_gbp,availability,rating
1,full,22,2026-09-22T12:51:01.212Z,Modern Day Fables,https://books.toscrape.com/catalogue/modern-day-fables_565/index.html,47.44,In stock,2
1,full,22,2026-09-22T12:51:01.212Z,If I Gave You God's Phone Number....: Searching for Spirituality in America,https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html,20.91,In stock,1
1,full,22,2026-09-22T12:51:01.212Z,"Fruits Basket, Vol. 9 (Fruits Basket #9)",https://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html,33.95,In stock,4
1,full,22,2026-09-22T12:51:01.212Z,Dress Your Family in Corduroy and Denim,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,43.68,In stock,3
1,full,22,2026-09-22T12:51:01.212Z,Don't Forget Steven,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html,33.23,In stock,1
1,full,23,2026-09-22T12:51:08.265Z,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,https://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,35.92,In stock,2
1,full,23,2026-09-22T12:51:08.265Z,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html,48.63,In stock,4
1,full,23,2026-09-22T12:51:08.265Z,A Shard of Ice (The Black Symphony Saga #1),https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html,56.63,In stock,3
1,full,23,2026-09-22T12:51:08.265Z,A Hero's Curse (The Unseen Chronicles #1),https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html,50.49,In stock,3
1,full,23,2026-09-22T12:51:08.265Z,23 Degrees South: A Tropical Tale of Changing Whether...,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html,35.79,In stock,2
1,full,23,2026-09-22T12:51:08.265Z,"Zero to One: Notes on Startups, or How to Build the Future",https://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html,34.06,In stock,3
1,full,23,2026-09-22T12:51:08.265Z,Why Not Me?,https://books.toscrape.com/catalogue/why-not-me_554/index.html,17.76,In stock,1
1,full,23,2026-09-22T12:51:08.265Z,When Breath Becomes Air,https://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html,39.36,In stock,2
1,full,23,2026-09-22T12:51:08.265Z,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,https://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,36.94,In stock,2
1,full,23,2026-09-22T12:51:08.265Z,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html,43.62,In stock,5
1,full,23,2026-09-22T12:51:08.265Z,The New Drawing on the Right Side of the Brain,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html,43.02,In stock,3
1,full,23,2026-09-22T12:51:08.265Z,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",https://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html,28.45,In stock,4
1,full,23,2026-09-22T12:51:08.265Z,The Martian (The Martian #1),https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html,41.39,In stock,2
1,full,23,2026-09-22T12:51:08.265Z,The High Mountains of Portugal,https://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html,51.15,In stock,1
1,full,23,2026-09-22T12:51:08.265Z,The Grownup,https://books.toscrape.com/catalogue/the-grownup_546/index.html,35.88,In stock,1
1,full,23,2026-09-22T12:51:08.265Z,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html,36.91,In stock,1
1,full,23,2026-09-22T12:51:08.265Z,South of Sunshine,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html,28.93,In stock,1
1,full,23,2026-09-22T12:51:08.265Z,Smarter Faster Better: The Secrets of Being Productive in Life and Business,https://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html,38.89,In stock,5
1,full,23,2026-09-22T12:51:08.265Z,Silence in the Dark (Logan Point #4),https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html,58.33,In stock,3
1,full,23,2026-09-22T12:51:08.265Z,Shadows of the Past (Logan Point #1),https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,39.67,In stock,5
1,lean,23,2026-09-22T12:51:14.677Z,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,https://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,35.92,In stock,2
1,lean,23,2026-09-22T12:51:14.677Z,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html,48.63,In stock,4
1,lean,23,2026-09-22T12:51:14.677Z,A Shard of Ice (The Black Symphony Saga #1),https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html,56.63,In stock,3
1,lean,23,2026-09-22T12:51:14.677Z,A Hero's Curse (The Unseen Chronicles #1),https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html,50.49,In stock,3
1,lean,23,2026-09-22T12:51:14.677Z,23 Degrees South: A Tropical Tale of Changing Whether...,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html,35.79,In stock,2
1,lean,23,2026-09-22T12:51:14.677Z,"Zero to One: Notes on Startups, or How to Build the Future",https://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html,34.06,In stock,3
1,lean,23,2026-09-22T12:51:14.677Z,Why Not Me?,https://books.toscrape.com/catalogue/why-not-me_554/index.html,17.76,In stock,1
1,lean,23,2026-09-22T12:51:14.677Z,When Breath Becomes Air,https://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html,39.36,In stock,2
1,lean,23,2026-09-22T12:51:14.677Z,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,https://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,36.94,In stock,2
1,lean,23,2026-09-22T12:51:14.677Z,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html,43.62,In stock,5
1,lean,23,2026-09-22T12:51:14.677Z,The New Drawing on the Right Side of the Brain,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html,43.02,In stock,3
1,lean,23,2026-09-22T12:51:14.677Z,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",https://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html,28.45,In stock,4
1,lean,23,2026-09-22T12:51:14.677Z,The Martian (The Martian #1),https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html,41.39,In stock,2
1,lean,23,2026-09-22T12:51:14.677Z,The High Mountains of Portugal,https://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html,51.15,In stock,1
1,lean,23,2026-09-22T12:51:14.677Z,The Grownup,https://books.toscrape.com/catalogue/the-grownup_546/index.html,35.88,In stock,1
1,lean,23,2026-09-22T12:51:14.677Z,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html,36.91,In stock,1
1,lean,23,2026-09-22T12:51:14.677Z,South of Sunshine,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html,28.93,In stock,1
1,lean,23,2026-09-22T12:51:14.677Z,Smarter Faster Better: The Secrets of Being Productive in Life and Business,https://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html,38.89,In stock,5
1,lean,23,2026-09-22T12:51:14.677Z,Silence in the Dark (Logan Point #4),https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html,58.33,In stock,3
1,lean,23,2026-09-22T12:51:14.677Z,Shadows of the Past (Logan Point #1),https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,39.67,In stock,5
1,lean,24,2026-09-22T12:51:20.020Z,Roller Girl,https://books.toscrape.com/catalogue/roller-girl_540/index.html,14.1,In stock,5
1,lean,24,2026-09-22T12:51:20.020Z,Rising Strong,https://books.toscrape.com/catalogue/rising-strong_539/index.html,21.82,In stock,3
1,lean,24,2026-09-22T12:51:20.020Z,Proofs of God: Classical Arguments from Tertullian to Barth,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html,54.21,In stock,1
1,lean,24,2026-09-22T12:51:20.020Z,Please Kill Me: The Uncensored Oral History of Punk,https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html,31.19,In stock,4
1,lean,24,2026-09-22T12:51:20.020Z,Out of Print: City Lights Spotlight No. 14,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html,53.64,In stock,5
1,lean,24,2026-09-22T12:51:20.020Z,My Life Next Door (My Life Next Door ),https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html,36.39,In stock,5
1,lean,24,2026-09-22T12:51:20.020Z,Miller's Valley,https://books.toscrape.com/catalogue/millers-valley_534/index.html,58.54,In stock,2
1,lean,24,2026-09-22T12:51:20.020Z,Man's Search for Meaning,https://books.toscrape.com/catalogue/mans-search-for-meaning_533/index.html,29.48,In stock,3
1,lean,24,2026-09-22T12:51:20.020Z,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",https://books.toscrape.com/catalogue/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html,25.06,In stock,2
1,lean,24,2026-09-22T12:51:20.020Z,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,https://books.toscrape.com/catalogue/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html,12.55,In stock,3
1,lean,24,2026-09-22T12:51:20.020Z,Les Fleurs du Mal,https://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html,29.04,In stock,5
1,lean,24,2026-09-22T12:51:20.020Z,Left Behind (Left Behind #1),https://books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html,40.72,In stock,2
1,lean,24,2026-09-22T12:51:20.020Z,Kill 'Em and Leave: Searching for James Brown and the American Soul,https://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html,45.05,In stock,5
1,lean,24,2026-09-22T12:51:20.020Z,Kierkegaard: A Christian Missionary to Christians,https://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html,47.13,In stock,1
1,lean,24,2026-09-22T12:51:20.020Z,John Vassos: Industrial Design for Modern Life,https://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html,20.22,In stock,4
1,lean,24,2026-09-22T12:51:20.020Z,I'll Give You the Sun,https://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html,56.48,In stock,1
1,lean,24,2026-09-22T12:51:20.020Z,I Will Find You,https://books.toscrape.com/catalogue/i-will-find-you_524/index.html,44.21,In stock,1
1,lean,24,2026-09-22T12:51:20.020Z,Hystopia: A Novel,https://books.toscrape.com/catalogue/hystopia-a-novel_523/index.html,21.96,In stock,4
1,lean,24,2026-09-22T12:51:20.020Z,Howl and Other Poems,https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,40.45,In stock,2
1,lean,24,2026-09-22T12:51:20.020Z,History of Beauty,https://books.toscrape.com/catalogue/history-of-beauty_521/index.html,10.29,In stock,4
1,full,24,2026-09-22T12:51:25.410Z,Roller Girl,https://books.toscrape.com/catalogue/roller-girl_540/index.html,14.1,In stock,5
1,full,24,2026-09-22T12:51:25.410Z,Rising Strong,https://books.toscrape.com/catalogue/rising-strong_539/index.html,21.82,In stock,3
1,full,24,2026-09-22T12:51:25.410Z,Proofs of God: Classical Arguments from Tertullian to Barth,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html,54.21,In stock,1
1,full,24,2026-09-22T12:51:25.410Z,Please Kill Me: The Uncensored Oral History of Punk,https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html,31.19,In stock,4
1,full,24,2026-09-22T12:51:25.410Z,Out of Print: City Lights Spotlight No. 14,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html,53.64,In stock,5
1,full,24,2026-09-22T12:51:25.410Z,My Life Next Door (My Life Next Door ),https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html,36.39,In stock,5
1,full,24,2026-09-22T12:51:25.410Z,Miller's Valley,https://books.toscrape.com/catalogue/millers-valley_534/index.html,58.54,In stock,2
1,full,24,2026-09-22T12:51:25.410Z,Man's Search for Meaning,https://books.toscrape.com/catalogue/mans-search-for-meaning_533/index.html,29.48,In stock,3
1,full,24,2026-09-22T12:51:25.410Z,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",https://books.toscrape.com/catalogue/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html,25.06,In stock,2
1,full,24,2026-09-22T12:51:25.410Z,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,https://books.toscrape.com/catalogue/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html,12.55,In stock,3
1,full,24,2026-09-22T12:51:25.410Z,Les Fleurs du Mal,https://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html,29.04,In stock,5
1,full,24,2026-09-22T12:51:25.410Z,Left Behind (Left Behind #1),https://books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html,40.72,In stock,2
1,full,24,2026-09-22T12:51:25.410Z,Kill 'Em and Leave: Searching for James Brown and the American Soul,https://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html,45.05,In stock,5
1,full,24,2026-09-22T12:51:25.410Z,Kierkegaard: A Christian Missionary to Christians,https://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html,47.13,In stock,1
1,full,24,2026-09-22T12:51:25.410Z,John Vassos: Industrial Design for Modern Life,https://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html,20.22,In stock,4
1,full,24,2026-09-22T12:51:25.410Z,I'll Give You the Sun,https://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html,56.48,In stock,1
1,full,24,2026-09-22T12:51:25.410Z,I Will Find You,https://books.toscrape.com/catalogue/i-will-find-you_524/index.html,44.21,In stock,1
1,full,24,2026-09-22T12:51:25.410Z,Hystopia: A Novel,https://books.toscrape.com/catalogue/hystopia-a-novel_523/index.html,21.96,In stock,4
1,full,24,2026-09-22T12:51:25.410Z,Howl and Other Poems,https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,40.45,In stock,2
1,full,24,2026-09-22T12:51:25.410Z,History of Beauty,https://books.toscrape.com/catalogue/history-of-beauty_521/index.html,10.29,In stock,4
1,full,25,2026-09-22T12:51:32.271Z,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,https://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html,52.86,In stock,2
1,full,25,2026-09-22T12:51:32.271Z,Future Shock (Future Shock #1),https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html,55.65,In stock,5
1,full,25,2026-09-22T12:51:32.271Z,Ender's Game (The Ender Quintet #1),https://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html,43.64,In stock,1
1,full,25,2026-09-22T12:51:32.271Z,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html,28.41,In stock,1
1,full,25,2026-09-22T12:51:32.271Z,Death by Leisure: A Cautionary Tale,https://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html,37.51,In stock,4
1,full,25,2026-09-22T12:51:32.271Z,Brilliant Beacons: A History of the American Lighthouse,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,11.45,In stock,3
1,full,25,2026-09-22T12:51:32.271Z,Brazen: The Courage to Find the You That's Been Hiding,https://books.toscrape.com/catalogue/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html,19.22,In stock,2
1,full,25,2026-09-22T12:51:32.271Z,Between the World and Me,https://books.toscrape.com/catalogue/between-the-world-and-me_513/index.html,56.91,In stock,4
1,full,25,2026-09-22T12:51:32.271Z,Being Mortal: Medicine and What Matters in the End,https://books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html,55.06,In stock,4
1,full,25,2026-09-22T12:51:32.271Z,"A Murder Over a Girl: Justice, Gender, Junior High",https://books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html,13.2,In stock,3
1,full,25,2026-09-22T12:51:32.271Z,32 Yolks,https://books.toscrape.com/catalogue/32-yolks_510/index.html,53.63,In stock,2
1,full,25,2026-09-22T12:51:32.271Z,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,44.48,In stock,5
1,full,25,2026-09-22T12:51:32.271Z,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html,12.08,In stock,3
1,full,25,2026-09-22T12:51:32.271Z,Wildlife of New York: A Five-Borough Coloring Book,https://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html,22.14,In stock,2
1,full,25,2026-09-22T12:51:32.271Z,What Happened on Beale Street (Secrets of the South Mysteries #2),https://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html,25.37,In stock,5
1,full,25,2026-09-22T12:51:32.271Z,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html,46.33,In stock,2
1,full,25,2026-09-22T12:51:32.271Z,Under the Tuscan Sun,https://books.toscrape.com/catalogue/under-the-tuscan-sun_504/index.html,37.33,In stock,3
1,full,25,2026-09-22T12:51:32.271Z,Toddlers Are A**holes: It's Not Your Fault,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,25.55,In stock,1
1,full,25,2026-09-22T12:51:32.271Z,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html,34.72,In stock,1
1,full,25,2026-09-22T12:51:32.271Z,The Whale,https://books.toscrape.com/catalogue/the-whale_501/index.html,35.96,In stock,4
1,lean,25,2026-09-22T12:51:39.291Z,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,https://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html,52.86,In stock,2
1,lean,25,2026-09-22T12:51:39.291Z,Future Shock (Future Shock #1),https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html,55.65,In stock,5
1,lean,25,2026-09-22T12:51:39.291Z,Ender's Game (The Ender Quintet #1),https://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html,43.64,In stock,1
1,lean,25,2026-09-22T12:51:39.291Z,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html,28.41,In stock,1
1,lean,25,2026-09-22T12:51:39.291Z,Death by Leisure: A Cautionary Tale,https://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html,37.51,In stock,4
1,lean,25,2026-09-22T12:51:39.291Z,Brilliant Beacons: A History of the American Lighthouse,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,11.45,In stock,3
1,lean,25,2026-09-22T12:51:39.291Z,Brazen: The Courage to Find the You That's Been Hiding,https://books.toscrape.com/catalogue/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html,19.22,In stock,2
1,lean,25,2026-09-22T12:51:39.291Z,Between the World and Me,https://books.toscrape.com/catalogue/between-the-world-and-me_513/index.html,56.91,In stock,4
1,lean,25,2026-09-22T12:51:39.291Z,Being Mortal: Medicine and What Matters in the End,https://books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html,55.06,In stock,4
1,lean,25,2026-09-22T12:51:39.291Z,"A Murder Over a Girl: Justice, Gender, Junior High",https://books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html,13.2,In stock,3
1,lean,25,2026-09-22T12:51:39.291Z,32 Yolks,https://books.toscrape.com/catalogue/32-yolks_510/index.html,53.63,In stock,2
1,lean,25,2026-09-22T12:51:39.291Z,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,44.48,In stock,5
1,lean,25,2026-09-22T12:51:39.291Z,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html,12.08,In stock,3
1,lean,25,2026-09-22T12:51:39.291Z,Wildlife of New York: A Five-Borough Coloring Book,https://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html,22.14,In stock,2
1,lean,25,2026-09-22T12:51:39.291Z,What Happened on Beale Street (Secrets of the South Mysteries #2),https://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html,25.37,In stock,5
1,lean,25,2026-09-22T12:51:39.291Z,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html,46.33,In stock,2
1,lean,25,2026-09-22T12:51:39.291Z,Under the Tuscan Sun,https://books.toscrape.com/catalogue/under-the-tuscan-sun_504/index.html,37.33,In stock,3
1,lean,25,2026-09-22T12:51:39.291Z,Toddlers Are A**holes: It's Not Your Fault,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,25.55,In stock,1
1,lean,25,2026-09-22T12:51:39.291Z,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html,34.72,In stock,1
1,lean,25,2026-09-22T12:51:39.291Z,The Whale,https://books.toscrape.com/catalogue/the-whale_501/index.html,35.96,In stock,4
1,lean,26,2026-09-22T12:51:44.319Z,The Story of Art,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html,41.14,In stock,4
1,lean,26,2026-09-22T12:51:44.319Z,The Origin of Species,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html,10.01,In stock,4
1,lean,26,2026-09-22T12:51:44.319Z,The Great Gatsby,https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html,36.05,In stock,4
1,lean,26,2026-09-22T12:51:44.319Z,The Good Girl,https://books.toscrape.com/catalogue/the-good-girl_497/index.html,49.03,In stock,3
1,lean,26,2026-09-22T12:51:44.319Z,The Glass Castle,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html,16.24,In stock,1
1,lean,26,2026-09-22T12:51:44.319Z,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html,39.55,In stock,1
1,lean,26,2026-09-22T12:51:44.319Z,The Drowning Girls,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html,35.67,In stock,3
1,lean,26,2026-09-22T12:51:44.319Z,The Constant Princess (The Tudor Court #1),https://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html,16.62,In stock,3
1,lean,26,2026-09-22T12:51:44.319Z,The Bourne Identity (Jason Bourne #1),https://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html,42.78,In stock,4
1,lean,26,2026-09-22T12:51:44.319Z,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html,52.3,In stock,5
1,lean,26,2026-09-22T12:51:44.319Z,The Art Book,https://books.toscrape.com/catalogue/the-art-book_490/index.html,32.34,In stock,2
1,lean,26,2026-09-22T12:51:44.319Z,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,https://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html,33.17,In stock,4
1,lean,26,2026-09-22T12:51:44.319Z,Team of Rivals: The Political Genius of Abraham Lincoln,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,20.12,In stock,5
1,lean,26,2026-09-22T12:51:44.319Z,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,https://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html,20.9,In stock,2
1,lean,26,2026-09-22T12:51:44.319Z,"Sit, Stay, Love",https://books.toscrape.com/catalogue/sit-stay-love_486/index.html,20.9,In stock,3
1,lean,26,2026-09-22T12:51:44.319Z,Sister Dear,https://books.toscrape.com/catalogue/sister-dear_485/index.html,40.2,In stock,4
1,lean,26,2026-09-22T12:51:44.319Z,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",https://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html,52.87,In stock,3
1,lean,26,2026-09-22T12:51:44.319Z,"Rich Dad, Poor Dad",https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html,51.74,In stock,1
1,lean,26,2026-09-22T12:51:44.319Z,Raymie Nightingale,https://books.toscrape.com/catalogue/raymie-nightingale_482/index.html,34.41,In stock,2
1,lean,26,2026-09-22T12:51:44.319Z,Playing from the Heart,https://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html,32.38,In stock,1
